session,levels,pnl,is_bust,outcome,peak_margin,peak_equity_pct,opened_at,closed_at,trade_count
857,0,1.870158,False,tp_hit,36.99,0.5,1605568500000.0,1605611700000.0,1
858,3,-0.911827,False,tp_hit,553.88,7.5,1605701040000.0,1605744060000.0,4
859,4,-0.105455,False,tp_hit,1147.69,15.6,1605800520000.0,1605812880000.0,5
860,4,-0.033728,False,tp_hit,1143.9,15.5,1606143120000.0,1606144080000.0,5
861,1,-0.141062,False,tp_hit,110.66,1.5,1606145220000.0,1606147920000.0,2
862,1,-0.136499,False,tp_hit,111.11,1.5,1606152240000.0,1606194000000.0,2
863,0,1.870851,False,tp_hit,36.97,0.5,1606194180000.0,1606205520000.0,1
864,2,1.467747,False,tp_hit,258.48,3.5,1606217280000.0,1606227000000.0,3
865,0,1.871617,False,tp_hit,37.0,0.5,1606227240000.0,1606232700000.0,1
866,1,-0.190226,False,tp_hit,111.19,1.5,1606251060000.0,1606278600000.0,2
867,0,1.863315,False,tp_hit,36.99,0.5,1606278780000.0,1606292040000.0,1
868,0,1.861182,False,tp_hit,36.95,0.5,1606292280000.0,1606294260000.0,1
869,2,1.541704,False,tp_hit,259.38,3.5,1606310760000.0,1606319160000.0,3
870,2,1.538544,False,tp_hit,258.65,3.5,1606381140000.0,1606392720000.0,3
871,1,-0.13351,False,tp_hit,111.27,1.5,1606411740000.0,1606484340000.0,2
872,0,1.860612,False,tp_hit,37.04,0.5,1606484580000.0,1606494120000.0,1
873,0,1.857841,False,tp_hit,37.05,0.5,1606494180000.0,1606717620000.0,1
874,0,1.855072,False,tp_hit,37.05,0.5,1606717740000.0,1606746600000.0,1
875,0,1.852652,False,tp_hit,37.02,0.5,1606746840000.0,1606751220000.0,1
876,1,-0.197589,False,tp_hit,110.91,1.5,1606751880000.0,1606767240000.0,2
877,1,-0.145082,False,tp_hit,111.39,1.5,1606789920000.0,1606811700000.0,2
878,0,1.855743,False,tp_hit,37.07,0.5,1606811700000.0,1606834260000.0,1
879,0,1.852789,False,tp_hit,37.07,0.5,1606834500000.0,1606836840000.0,1
880,0,1.850591,False,tp_hit,37.09,0.5,1606836900000.0,1606838160000.0,1
881,0,1.848715,False,tp_hit,37.09,0.5,1606838400000.0,1606839720000.0,1
882,3,-0.847512,False,tp_hit,556.92,7.5,1606916220000.0,1606921380000.0,4
883,1,-0.125509,False,tp_hit,111.42,1.5,1606944240000.0,1606982460000.0,2
884,0,1.832973,False,tp_hit,37.05,0.5,1606982700000.0,1606986360000.0,1
885,0,1.83643,False,tp_hit,37.1,0.5,1606986600000.0,1606998240000.0,1
886,0,1.833684,False,tp_hit,37.09,0.5,1606998300000.0,1607000340000.0,1
887,2,1.507012,False,tp_hit,259.25,3.5,1607011500000.0,1607019660000.0,3
888,0,1.834374,False,tp_hit,37.14,0.5,1607019900000.0,1607065380000.0,1
889,3,-0.83526,False,tp_hit,556.11,7.5,1607097180000.0,1607114760000.0,4
890,0,1.836747,False,tp_hit,37.13,0.5,1607114940000.0,1607329680000.0,1
891,2,1.574492,False,tp_hit,260.25,3.5,1607336520000.0,1607346420000.0,3
892,1,-0.18204,False,tp_hit,111.56,1.5,1607349780000.0,1607352180000.0,2
893,0,1.831644,False,tp_hit,37.09,0.5,1607352240000.0,1607356620000.0,1
894,0,1.836414,False,tp_hit,37.12,0.5,1607356740000.0,1607373720000.0,1
895,6,-4.523605,False,tp_hit,4712.33,64.6,1607514240000.0,1607526660000.0,7
896,2,1.58454,False,tp_hit,260.17,3.5,1607569080000.0,1607604360000.0,3
897,5,-3.767054,False,tp_hit,2342.73,31.7,1607611200000.0,1607612340000.0,6
898,0,1.831702,False,tp_hit,37.08,0.5,1607612520000.0,1607613840000.0,1
899,0,1.835121,False,tp_hit,37.09,0.5,1607614020000.0,1607618280000.0,1
900,1,-0.188286,False,tp_hit,111.62,1.5,1607628960000.0,1607649000000.0,2
901,1,-0.129644,False,tp_hit,111.13,1.5,1607672940000.0,1607702160000.0,2
902,1,-0.892025,False,tp_hit,111.68,1.5,1607896860000.0,1607931960000.0,2
903,2,1.601968,False,tp_hit,259.36,3.5,1607958540000.0,1607958960000.0,3
904,5,-3.365321,False,tp_hit,2342.3,31.8,1608042660000.0,1608107460000.0,6
905,2,1.528134,False,tp_hit,259.45,3.5,1608116640000.0,1608141060000.0,3
906,0,1.829691,False,tp_hit,37.09,0.5,1608141120000.0,1608146220000.0,1
907,2,1.486377,False,tp_hit,260.1,3.5,1608146760000.0,1608148380000.0,3
908,1,-0.228519,False,tp_hit,111.58,1.5,1608150060000.0,1608168180000.0,2
909,1,-0.263169,False,tp_hit,111.56,1.5,1608178800000.0,1608209940000.0,2
910,0,1.817998,False,tp_hit,37.13,0.5,1608210060000.0,1608226980000.0,1
911,3,-0.855984,False,tp_hit,556.09,7.5,1608299340000.0,1608501660000.0,4
912,0,1.821152,False,tp_hit,37.1,0.5,1608502020000.0,1608517860000.0,1
913,0,1.825683,False,tp_hit,37.08,0.5,1608517980000.0,1608536220000.0,1
914,0,1.829987,False,tp_hit,37.15,0.5,1608536280000.0,1608538380000.0,1
915,2,1.373119,False,tp_hit,259.47,3.5,1608543540000.0,1608544860000.0,3
916,1,-0.173394,False,tp_hit,111.14,1.5,1608545520000.0,1608546300000.0,2
917,0,1.836906,False,tp_hit,37.17,0.5,1608546480000.0,1608548520000.0,1
918,1,-0.170408,False,tp_hit,111.66,1.5,1608550680000.0,1608557640000.0,2
919,1,-0.129405,False,tp_hit,111.68,1.5,1608560400000.0,1608573180000.0,2
920,3,-0.837296,False,tp_hit,556.33,7.5,1608647400000.0,1608652140000.0,4
921,1,-0.163864,False,tp_hit,111.2,1.5,1608652620000.0,1608668640000.0,2
922,3,-0.919718,False,tp_hit,558.18,7.5,1608686280000.0,1608709680000.0,4
923,0,1.826923,False,tp_hit,37.11,0.5,1608709920000.0,1608711720000.0,1
924,3,-0.731109,False,tp_hit,558.05,7.5,1608733080000.0,1608733980000.0,4
925,4,-0.079421,False,tp_hit,1153.38,15.5,1609121220000.0,1609144560000.0,5
926,0,1.82148,False,tp_hit,37.15,0.5,1609144620000.0,1609151880000.0,1
927,2,1.483527,False,tp_hit,260.43,3.5,1609160580000.0,1609166160000.0,3
928,2,1.51139,False,tp_hit,260.49,3.5,1609202160000.0,1609230540000.0,3
929,4,-0.262734,False,tp_hit,1153.73,15.6,1609271280000.0,1609290660000.0,5
930,0,1.815359,False,tp_hit,37.16,0.5,1609290840000.0,1609315680000.0,1
931,1,-0.141857,False,tp_hit,111.7,1.5,1609323360000.0,1609336860000.0,2
932,0,1.813176,False,tp_hit,37.16,0.5,1609336860000.0,1609338480000.0,1
933,0,1.816714,False,tp_hit,37.17,0.5,1609338660000.0,1609340400000.0,1
934,0,1.814158,False,tp_hit,37.18,0.5,1609340460000.0,1609415280000.0,1
935,1,-0.186736,False,tp_hit,111.36,1.5,1609427940000.0,1609429440000.0,2
936,2,1.259909,False,tp_hit,260.74,3.5,1609711260000.0,1609725960000.0,3
937,1,-0.162126,False,tp_hit,111.82,1.5,1609748280000.0,1609752840000.0,2
938,1,-0.191039,False,tp_hit,111.32,1.5,1609772940000.0,1609779360000.0,2
939,0,1.820682,False,tp_hit,37.22,0.5,1609779360000.0,1609834800000.0,1
940,2,1.410032,False,tp_hit,260.75,3.5,1609861800000.0,1609866300000.0,3
941,2,1.318678,False,tp_hit,259.93,3.5,1609895820000.0,1609901760000.0,3
942,1,-0.148608,False,tp_hit,111.81,1.5,1609906980000.0,1609915740000.0,2
943,2,1.532404,False,tp_hit,260.02,3.5,1609941660000.0,1609942080000.0,3
944,2,1.433268,False,tp_hit,260.9,3.5,1609954200000.0,1609963740000.0,3
945,1,-0.161895,False,tp_hit,111.52,1.5,1609998180000.0,1610010120000.0,2
946,1,-0.171452,False,tp_hit,111.43,1.5,1610012880000.0,1610016720000.0,2
947,0,1.823734,False,tp_hit,37.25,0.5,1610016780000.0,1610022420000.0,1
948,5,-3.40415,False,tp_hit,2341.1,31.7,1610091780000.0,1610093100000.0,6
949,0,1.827334,False,tp_hit,37.24,0.5,1610093220000.0,1610100000000.0,1
950,0,1.824722,False,tp_hit,37.24,0.5,1610100120000.0,1610113260000.0,1
951,0,1.820869,False,tp_hit,37.23,0.5,1610113320000.0,1610117700000.0,1
952,3,-0.893711,False,tp_hit,557.83,7.5,1610127240000.0,1610130480000.0,4
953,2,1.430866,False,tp_hit,260.13,3.5,1610320080000.0,1610323080000.0,3
954,0,1.83346,False,tp_hit,37.24,0.5,1610323200000.0,1610359020000.0,1
955,0,1.837915,False,tp_hit,37.25,0.5,1610359200000.0,1610374740000.0,1
956,0,1.841518,False,tp_hit,37.28,0.5,1610374800000.0,1610382600000.0,1
957,0,1.838724,False,tp_hit,37.27,0.5,1610382600000.0,1610426640000.0,1
958,3,-0.877726,False,tp_hit,560.15,7.5,1610462520000.0,1610476140000.0,4
959,2,1.446662,False,tp_hit,260.55,3.5,1610527800000.0,1610538720000.0,3
960,0,1.838521,False,tp_hit,37.28,0.5,1610538720000.0,1610558340000.0,1
961,0,1.842063,False,tp_hit,37.31,0.5,1610558520000.0,1610560380000.0,1
962,0,1.83939,False,tp_hit,37.29,0.5,1610560620000.0,1610591460000.0,1
963,2,1.496575,False,tp_hit,260.85,3.5,1610627460000.0,1610629440000.0,3
964,0,1.846521,False,tp_hit,37.34,0.5,1610629680000.0,1610641500000.0,1
965,2,1.546597,False,tp_hit,260.97,3.5,1610677080000.0,1610697960000.0,3
966,2,1.501365,False,tp_hit,261.06,3.5,1610712120000.0,1610722560000.0,3
967,1,-0.156744,False,tp_hit,111.79,1.5,1610735760000.0,1610965860000.0,2
968,1,-0.159007,False,tp_hit,112.26,1.5,1610984220000.0,1611028260000.0,2
969,0,1.851715,False,tp_hit,37.36,0.5,1611028320000.0,1611049680000.0,1
970,4,0.413997,False,tp_hit,1156.33,15.5,1611135420000.0,1611147000000.0,5
971,0,1.851739,False,tp_hit,37.35,0.5,1611147240000.0,1611154440000.0,1
972,0,1.855771,False,tp_hit,37.38,0.5,1611154440000.0,1611155820000.0,1
973,1,-0.156447,False,tp_hit,112.34,1.5,1611191100000.0,1611222420000.0,2
974,0,1.846228,False,tp_hit,37.39,0.5,1611222540000.0,1611235560000.0,1
975,4,0.406122,False,tp_hit,1160.11,15.6,1611257100000.0,1611304740000.0,5
976,6,-164.411409,True,max_level_bust,4745.81,64.8,1611548880000.0,1611565500000.0,7
977,0,1.802464,False,tp_hit,36.51,0.5,1611565500000.0,1611585720000.0,1
978,4,0.182319,False,tp_hit,1134.76,15.6,1611660600000.0,1611670380000.0,5
979,3,-1.026436,False,tp_hit,546.96,7.5,1611738540000.0,1611738960000.0,4
980,0,1.806644,False,tp_hit,36.5,0.5,1611739020000.0,1611749820000.0,1
981,0,1.810374,False,tp_hit,36.53,0.5,1611749820000.0,1611758160000.0,1
982,1,-0.203253,False,tp_hit,109.9,1.5,1611762660000.0,1611769680000.0,2
983,4,0.394479,False,tp_hit,1134.29,15.5,1611841860000.0,1611842460000.0,5
984,0,1.807425,False,tp_hit,36.54,0.5,1611842700000.0,1611880320000.0,1
985,0,1.811146,False,tp_hit,36.58,0.5,1611880380000.0,1611917940000.0,1
986,0,1.808221,False,tp_hit,36.59,0.5,1611918180000.0,1611929040000.0,1
987,3,-1.016987,False,tp_hit,548.03,7.5,1611936900000.0,1612168560000.0,4
988,1,-0.180378,False,tp_hit,109.52,1.5,1612169940000.0,1612175880000.0,2
989,2,1.439511,False,tp_hit,255.84,3.5,1612198800000.0,1612260960000.0,3
990,3,-0.869564,False,tp_hit,548.22,7.5,1612342860000.0,1612422180000.0,4
991,1,-0.126639,False,tp_hit,109.46,1.5,1612429260000.0,1612452480000.0,2
992,3,-0.839527,False,tp_hit,549.4,7.5,1612527960000.0,1612532880000.0,4
993,0,1.825297,False,tp_hit,36.58,0.5,1612533000000.0,1612543500000.0,1
994,0,1.822492,False,tp_hit,36.59,0.5,1612543500000.0,1612795320000.0,1
995,0,1.819326,False,tp_hit,36.54,0.5,1612795380000.0,1612801200000.0,1
996,0,1.823036,False,tp_hit,36.61,0.5,1612801380000.0,1612833960000.0,1
997,1,-0.193021,False,tp_hit,109.99,1.5,1612839120000.0,1612861320000.0,2
998,0,1.815045,False,tp_hit,36.61,0.5,1612861560000.0,1612899240000.0,1
999,6,-4.68642,False,tp_hit,4637.98,64.3,1613116320000.0,1613136180000.0,7
1000,0,1.812184,False,tp_hit,36.55,0.5,1613136420000.0,1613145240000.0,1
1001,0,1.80997,False,tp_hit,36.58,0.5,1613145420000.0,1613360940000.0,1
1002,0,1.80736,False,tp_hit,36.58,0.5,1613361180000.0,1613471220000.0,1
1003,0,1.804491,False,tp_hit,36.56,0.5,1613471280000.0,1613481660000.0,1
1004,0,1.80832,False,tp_hit,36.54,0.5,1613481780000.0,1613483160000.0,1
1005,1,-0.17137,False,tp_hit,109.51,1.5,1613516880000.0,1613547240000.0,2
1006,0,1.817697,False,tp_hit,36.56,0.5,1613547360000.0,1613568660000.0,1
1007,2,1.491256,False,tp_hit,256.53,3.5,1613584260000.0,1613638740000.0,3
1008,3,-0.579141,False,tp_hit,549.87,7.5,1613676480000.0,1613721180000.0,4
1009,5,-2.953877,False,tp_hit,2308.69,31.7,1613990460000.0,1614001740000.0,6
1010,2,1.504799,False,tp_hit,256.37,3.5,1614006840000.0,1614044520000.0,3
1011,3,-0.760931,False,tp_hit,548.14,7.5,1614161760000.0,1614172740000.0,4
1012,2,1.497829,False,tp_hit,256.39,3.5,1614183720000.0,1614197280000.0,3
1013,1,-0.17388,False,tp_hit,109.97,1.5,1614202440000.0,1614240420000.0,2
1014,0,1.799479,False,tp_hit,36.6,0.5,1614240420000.0,1614244440000.0,1
1015,4,-0.098185,False,tp_hit,1131.63,15.5,1614275880000.0,1614276360000.0,5
1016,3,-0.82559,False,tp_hit,547.98,7.5,1614284640000.0,1614298680000.0,4
1017,0,1.806415,False,tp_hit,36.6,0.5,1614298740000.0,1614305580000.0,1
1018,1,-0.178752,False,tp_hit,109.54,1.5,1614314100000.0,1614324840000.0,2
1019,2,1.462019,False,tp_hit,255.61,3.5,1614333000000.0,1614338460000.0,3
1020,0,1.81371,False,tp_hit,36.61,0.5,1614338640000.0,1614348060000.0,1
1021,3,-0.84367,False,tp_hit,548.16,7.5,1614356040000.0,1614359100000.0,4
1022,3,-0.965289,False,tp_hit,547.81,7.5,1614586980000.0,1614590400000.0,4
1023,2,1.537294,False,tp_hit,256.01,3.5,1614609780000.0,1614653460000.0,3
1024,2,1.537773,False,tp_hit,256.53,3.5,1614680460000.0,1614694560000.0,3
1025,0,1.823832,False,tp_hit,36.63,0.5,1614694800000.0,1614700800000.0,1
1026,1,-0.172565,False,tp_hit,110.06,1.5,1614704760000.0,1614757320000.0,2
1027,3,-0.664737,False,tp_hit,548.04,7.5,1614769200000.0,1614772440000.0,4
1028,1,-0.170631,False,tp_hit,109.64,1.5,1614846360000.0,1614878760000.0,2
1029,1,-0.154248,False,tp_hit,109.55,1.5,1614880140000.0,1614881280000.0,2
1030,1,-0.214106,False,tp_hit,109.6,1.5,1614900180000.0,1614931680000.0,2
1031,3,-0.853311,False,tp_hit,547.56,7.5,1614951060000.0,1614951240000.0,4
1032,0,1.844849,False,tp_hit,36.62,0.5,1614951480000.0,1614952020000.0,1
1033,5,-4.049416,False,tp_hit,2302.98,31.7,1615171440000.0,1615188180000.0,6
1034,3,-0.946615,False,tp_hit,547.63,7.5,1615218240000.0,1615222380000.0,4
1035,0,1.852337,False,tp_hit,36.61,0.5,1615222500000.0,1615275000000.0,1
1036,1,-0.130236,False,tp_hit,110.02,1.5,1615279800000.0,1615289520000.0,2
1037,1,-0.143595,False,tp_hit,109.59,1.5,1615293180000.0,1615353180000.0,2
1038,0,1.848536,False,tp_hit,36.61,0.5,1615353300000.0,1615366800000.0,1
1039,0,1.845755,False,tp_hit,36.62,0.5,1615366800000.0,1615385460000.0,1
1040,2,1.630955,False,tp_hit,256.67,3.5,1615406400000.0,1615448520000.0,3
1041,5,-3.56506,False,tp_hit,2309.54,31.7,1615477860000.0,1615485780000.0,6
1042,0,1.831118,False,tp_hit,36.55,0.5,1615485840000.0,1615516620000.0,1
1043,1,-0.148216,False,tp_hit,109.55,1.5,1615530240000.0,1615540860000.0,2
1044,0,1.841691,False,tp_hit,36.62,0.5,1615540920000.0,1615566360000.0,1
1045,0,1.839154,False,tp_hit,36.63,0.5,1615566420000.0,1615771740000.0,1
1046,0,1.836325,False,tp_hit,36.58,0.5,1615771920000.0,1615784640000.0,1
1047,0,1.840177,False,tp_hit,36.59,0.5,1615784820000.0,1615794540000.0,1
1048,6,-5.642849,False,tp_hit,4644.24,64.4,1615901040000.0,1615907400000.0,7
1049,0,1.845734,False,tp_hit,36.62,0.5,1615907520000.0,1616004060000.0,1
1050,0,1.839397,False,tp_hit,36.63,0.5,1616004060000.0,1616005020000.0,1
1051,4,0.02613,False,tp_hit,1132.93,15.5,1616053020000.0,1616057520000.0,5
1052,1,-0.1407,False,tp_hit,109.72,1.5,1616072940000.0,1616147520000.0,2
1053,0,1.846299,False,tp_hit,36.61,0.5,1616147520000.0,1616161260000.0,1
1054,0,1.850256,False,tp_hit,36.65,0.5,1616161320000.0,1616168760000.0,1
1055,0,1.847177,False,tp_hit,36.64,0.5,1616168820000.0,1616360460000.0,1
1056,0,1.851414,False,tp_hit,36.68,0.5,1616360520000.0,1616401980000.0,1
1057,0,1.847509,False,tp_hit,36.68,0.5,1616402040000.0,1616412120000.0,1
1058,1,-0.215153,False,tp_hit,109.71,1.5,1616485860000.0,1616496000000.0,2
1059,0,1.850611,False,tp_hit,36.65,0.5,1616496180000.0,1616508420000.0,1
1060,0,1.854511,False,tp_hit,36.67,0.5,1616508480000.0,1616543160000.0,1
1061,0,1.858494,False,tp_hit,36.67,0.5,1616543400000.0,1616572140000.0,1
1062,4,0.264293,False,tp_hit,1135.98,15.6,1616605380000.0,1616676120000.0,5
1063,2,1.541712,False,tp_hit,256.37,3.5,1616683800000.0,1616690820000.0,3
1064,0,1.87031,False,tp_hit,36.71,0.5,1616691000000.0,1616745420000.0,1
1065,2,1.506665,False,tp_hit,256.54,3.5,1616978520000.0,1617030120000.0,3
1066,1,-0.156659,False,tp_hit,109.9,1.5,1617086820000.0,1617110880000.0,2
1067,5,-2.777063,False,tp_hit,2315.9,31.8,1617262140000.0,1617288780000.0,6
1068,0,1.870304,False,tp_hit,36.69,0.5,1617289020000.0,1617322080000.0,1
1069,3,-0.791768,False,tp_hit,549.29,7.5,1617368760000.0,1617608940000.0,4
1070,0,1.873608,False,tp_hit,36.69,0.5,1617609060000.0,1617625080000.0,1
1071,0,1.87086,False,tp_hit,36.7,0.5,1617625320000.0,1617629400000.0,1
1072,1,-0.203205,False,tp_hit,110.29,1.5,1617631080000.0,1617712680000.0,2
1073,0,1.86055,False,tp_hit,36.71,0.5,1617712920000.0,1617723960000.0,1
1074,1,-0.20395,False,tp_hit,110.32,1.5,1617734460000.0,1617791520000.0,2
1075,2,1.546123,False,tp_hit,256.58,3.5,1617808140000.0,1617821400000.0,3
1076,3,-0.849546,False,tp_hit,551.33,7.5,1617885660000.0,1617890160000.0,4
1077,2,1.450856,False,tp_hit,256.43,3.5,1617932640000.0,1617950040000.0,3
1078,2,1.564114,False,tp_hit,257.31,3.5,1617976620000.0,1617989580000.0,3
1079,0,1.849572,False,tp_hit,36.68,0.5,1617989760000.0,1618192920000.0,1
1080,5,-3.725098,False,tp_hit,2316.75,31.7,1618317420000.0,1618317900000.0,6
1081,0,1.846482,False,tp_hit,36.72,0.5,1618318140000.0,1618338240000.0,1
1082,0,1.843569,False,tp_hit,36.73,0.5,1618338240000.0,1618381020000.0,1
1083,0,1.840834,False,tp_hit,36.74,0.5,1618381080000.0,1618448160000.0,1
1084,0,1.838009,False,tp_hit,36.7,0.5,1618448220000.0,1618482960000.0,1
1085,2,1.516448,False,tp_hit,256.79,3.5,1618790580000.0,1618796280000.0,3
1086,1,-0.15771,False,tp_hit,110.47,1.5,1618811220000.0,1618817580000.0,2
1087,1,-0.139502,False,tp_hit,110.45,1.5,1618818600000.0,1618821300000.0,2
1088,3,-0.899704,False,tp_hit,551.7,7.5,1618882320000.0,1618888260000.0,4
1089,0,1.82633,False,tp_hit,36.73,0.5,1618888440000.0,1618916040000.0,1
1090,0,1.829878,False,tp_hit,36.74,0.5,1618916040000.0,1618939500000.0,1
1091,2,1.511467,False,tp_hit,256.96,3.5,1618980120000.0,1618997820000.0,3
1092,0,1.837472,False,tp_hit,36.77,0.5,1618998000000.0,1619016540000.0,1
1093,3,-0.819389,False,tp_hit,552.31,7.5,1619085600000.0,1619096400000.0,4
1094,1,-0.153373,False,tp_hit,109.92,1.5,1619097600000.0,1619098320000.0,2
1095,0,1.834312,False,tp_hit,36.75,0.5,1619098380000.0,1619114880000.0,1
1096,0,1.838148,False,tp_hit,36.8,0.5,1619114880000.0,1619142060000.0,1
1097,0,1.835313,False,tp_hit,36.8,0.5,1619142180000.0,1619162160000.0,1
1098,0,1.832319,False,tp_hit,36.82,0.5,1619162160000.0,1619179800000.0,1
1099,1,-0.152652,False,tp_hit,110.63,1.5,1619200680000.0,1619398980000.0,2
1100,0,1.823478,False,tp_hit,36.79,0.5,1619399100000.0,1619437500000.0,1
1101,6,-162.445798,True,max_level_bust,4679.38,64.5,1619619180000.0,1619632860000.0,7
1102,1,-0.222114,False,tp_hit,108.18,1.5,1619634000000.0,1619635140000.0,2
1103,2,1.375686,False,tp_hit,251.56,3.5,1619667480000.0,1619704860000.0,3
1104,1,-0.163331,False,tp_hit,107.7,1.5,1619779200000.0,1619791560000.0,2
1105,0,1.789763,False,tp_hit,35.99,0.5,1619791680000.0,1619794620000.0,1
1106,2,1.613458,False,tp_hit,252.32,3.5,1620028620000.0,1620050520000.0,3
1107,1,-0.21481,False,tp_hit,107.74,1.5,1620096480000.0,1620112500000.0,2
1108,0,1.796793,False,tp_hit,35.97,0.5,1620112620000.0,1620119100000.0,1
1109,0,1.800102,False,tp_hit,36.03,0.5,1620119220000.0,1620129900000.0,1
1110,4,0.355442,False,tp_hit,1118.21,15.5,1620284700000.0,1620290340000.0,5
1111,1,-0.132385,False,tp_hit,108.18,1.5,1620303120000.0,1620371700000.0,2
1112,2,1.394798,False,tp_hit,107.75,1.5,1620390660000.0,1620390660000.0,3
1113,3,-0.818758,False,tp_hit,541.32,7.5,1620396540000.0,1620398160000.0,4
1114,4,0.079888,False,tp_hit,1114.32,15.5,1620670920000.0,1620694680000.0,5
1115,3,-0.934551,False,tp_hit,540.95,7.5,1620720240000.0,1620723720000.0,4
1116,0,1.775654,False,tp_hit,36.01,0.5,1620723780000.0,1620779460000.0,1
1117,3,-0.782275,False,tp_hit,539.19,7.5,1620816660000.0,1620822660000.0,4
1118,1,-0.135225,False,tp_hit,108.22,1.5,1620822780000.0,1620823620000.0,2
1119,0,1.781958,False,tp_hit,36.0,0.5,1620823620000.0,1620824100000.0,1
1120,1,-0.14984,False,tp_hit,107.74,1.5,1620825900000.0,1620827760000.0,2
1121,0,1.786495,False,tp_hit,36.0,0.5,1620827820000.0,1620831000000.0,1
1122,5,-4.011214,False,tp_hit,2273.4,31.7,1620970980000.0,1620977100000.0,6
1123,0,1.78313,False,tp_hit,36.01,0.5,1620977100000.0,1620995520000.0,1
1124,3,-0.769144,False,tp_hit,541.03,7.5,1621235160000.0,1621247220000.0,4
1125,0,1.775427,False,tp_hit,35.97,0.5,1621247280000.0,1621253580000.0,1
1126,0,1.779038,False,tp_hit,36.04,0.5,1621253580000.0,1621301580000.0,1
1127,0,1.776063,False,tp_hit,36.04,0.5,1621301760000.0,1621320480000.0,1
1128,0,1.773243,False,tp_hit,36.05,0.5,1621320720000.0,1621326420000.0,1
1129,4,0.293057,False,tp_hit,1115.69,15.5,1621413780000.0,1621423260000.0,5
1130,1,-0.140331,False,tp_hit,108.33,1.5,1621426620000.0,1621432140000.0,2
1131,0,1.766865,False,tp_hit,36.0,0.5,1621432140000.0,1621435680000.0,1
1132,0,1.769888,False,tp_hit,36.02,0.5,1621435740000.0,1621447500000.0,1
1133,2,1.468483,False,tp_hit,252.74,3.5,1621455180000.0,1621496580000.0,3
1134,1,-0.167787,False,tp_hit,108.39,1.5,1621519380000.0,1621561140000.0,2
1135,0,1.767299,False,tp_hit,36.01,0.5,1621561200000.0,1621582380000.0,1
1136,2,1.398746,False,tp_hit,252.0,3.5,1621594860000.0,1621598340000.0,3
1137,0,1.775547,False,tp_hit,36.08,0.5,1621598400000.0,1621602060000.0,1
1138,0,1.773263,False,tp_hit,36.04,0.5,1621602300000.0,1621604760000.0,1
1139,3,-0.899039,False,tp_hit,542.09,7.5,1621847340000.0,1621863780000.0,4
1140,0,1.771219,False,tp_hit,36.1,0.5,1621863840000.0,1621924980000.0,1
1141,0,1.767207,False,tp_hit,36.09,0.5,1621925100000.0,1621958640000.0,1
1142,2,1.373218,False,tp_hit,252.36,3.5,1622027880000.0,1622042940000.0,3
1143,6,-156.666946,True,max_level_bust,4585.12,64.8,1622125380000.0,1622129280000.0,7
1144,1,-0.166947,False,tp_hit,105.69,1.5,1622201040000.0,1622203680000.0,2
1145,1,-0.151846,False,tp_hit,106.15,1.5,1622209260000.0,1622212920000.0,2
1146,6,-153.61493,True,max_level_bust,4482.17,64.8,1622454120000.0,1622469600000.0,7
1147,1,-0.174559,False,tp_hit,103.83,1.5,1622473020000.0,1622556060000.0,2
1148,0,1.692666,False,tp_hit,34.54,0.5,1622556180000.0,1622575020000.0,1
1149,1,-0.152158,False,tp_hit,103.36,1.5,1622620320000.0,1622623800000.0,2
1150,0,1.701787,False,tp_hit,34.57,0.5,1622624040000.0,1622642340000.0,1
1151,0,1.699025,False,tp_hit,34.56,0.5,1622642340000.0,1622706480000.0,1
1152,0,1.702339,False,tp_hit,34.59,0.5,1622706660000.0,1622714580000.0,1
1153,0,1.699849,False,tp_hit,34.54,0.5,1622714760000.0,1622722560000.0,1
1154,0,1.703694,False,tp_hit,34.57,0.5,1622722560000.0,1622725200000.0,1
1155,0,1.70684,False,tp_hit,34.56,0.5,1622725260000.0,1622728260000.0,1
1156,0,1.710306,False,tp_hit,34.6,0.5,1622728260000.0,1622765940000.0,1
1157,0,1.713748,False,tp_hit,34.61,0.5,1622766000000.0,1622809860000.0,1
1158,0,1.708722,False,tp_hit,34.64,0.5,1622810100000.0,1622813700000.0,1
1159,0,1.706238,False,tp_hit,34.61,0.5,1622813700000.0,1623048180000.0,1
1160,1,-0.120379,False,tp_hit,104.11,1.5,1623065520000.0,1623078420000.0,2
1161,0,1.704031,False,tp_hit,34.62,0.5,1623078420000.0,1623136680000.0,1
1162,0,1.707809,False,tp_hit,34.66,0.5,1623136740000.0,1623164040000.0,1
1163,2,1.343262,False,tp_hit,242.12,3.5,1623249720000.0,1623289740000.0,3
1164,0,1.708552,False,tp_hit,34.66,0.5,1623289920000.0,1623328980000.0,1
1165,3,-0.717187,False,tp_hit,519.06,7.5,1623403860000.0,1623411060000.0,4
1166,0,1.713263,False,tp_hit,34.62,0.5,1623411060000.0,1623419400000.0,1
1167,0,1.716714,False,tp_hit,34.66,0.5,1623419460000.0,1623424740000.0,1
1168,1,-0.16943,False,tp_hit,104.25,1.5,1623655680000.0,1623739140000.0,2
1169,3,-0.760343,False,tp_hit,519.51,7.5,1623841260000.0,1623866460000.0,4
1170,3,-0.855576,False,tp_hit,519.05,7.5,1623868560000.0,1623869160000.0,4
1171,1,-0.137244,False,tp_hit,103.8,1.5,1623876000000.0,1623910320000.0,2
1172,1,-0.142121,False,tp_hit,103.77,1.5,1623914160000.0,1623925320000.0,2
